City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,quimili,-27.6333,-62.4167,286.45,32,0,2.68,AR,1720798700
279,ataq,14.5377,46.8319,304.33,42,91,4.39,YE,1720798702
280,petropavlovsk-kamchatsky,53.0452,158.6483,282.48,93,75,2.0,RU,1720798703
281,siocon,7.7061,122.1353,299.4,91,100,4.19,PH,1720798704
282,kabarnet,0.4919,35.743,290.44,59,79,1.75,KE,1720798705
283,acapulco de juarez,16.8634,-99.8901,303.05,70,75,2.57,MX,1720798706
284,olinda,-8.0089,-34.8553,300.0,74,75,6.17,BR,1720798707
285,scarborough,54.2797,-0.4044,286.91,83,100,1.79,GB,1720798708
286,aral,40.5156,81.2636,299.37,37,77,7.89,CN,1720798709
287,commercy,48.75,5.5,294.18,82,89,4.19,FR,1720798710
288,pindwara,24.8,73.0667,302.54,73,100,4.25,IN,1720798711
289,paramonga,-10.6667,-77.8333,291.9,73,56,4.68,PE,1720798712
290,howard springs,-12.497,131.047,293.1,97,87,1.44,AU,1720798713
291,fale old settlement,-9.3852,-171.2468,300.57,80,54,6.17,TK,1720798715
292,bulayevo,54.9056,70.4439,293.54,77,83,3.59,KZ,1720798716
293,mae hong son,19.3003,97.9685,296.93,99,100,0.86,TH,1720798717
294,dainville,50.281,2.726,291.14,89,100,3.43,FR,1720798719
295,ambalangoda,6.2355,80.0538,300.43,85,98,5.43,LK,1720798720
296,shambu,9.5667,37.1,285.49,95,96,1.36,ET,1720798722
297,al majaridah,19.1236,41.9111,309.22,44,83,1.39,SA,1720798723
298,xiongzhou,25.1167,114.3,299.7,83,98,1.48,CN,1720798724
299,szczecinek,53.7079,16.6994,298.12,57,83,3.61,PL,1720798727
300,necochea,-38.5473,-58.7368,282.58,61,1,3.49,AR,1720798728
301,richards bay,-28.783,32.0377,292.92,81,0,1.31,ZA,1720798731
302,junin de los andes,-39.9504,-71.0694,277.57,47,0,0.66,AR,1720798732
303,mabaruma,8.2,-59.7833,307.16,46,95,2.26,GY,1720798733
304,siquirres,10.0975,-83.5066,302.54,70,70,1.71,CR,1720798734
305,ujae,8.9322,165.7642,301.57,78,100,8.6,MH,1720798735
306,berezovo,63.9381,65.0419,284.33,82,100,4.97,RU,1720798736
307,kolonia town,6.964,158.206,299.15,94,100,1.54,FM,1720798739
308,galveston,29.3669,-94.9669,303.73,80,40,3.09,US,1720798740
309,falun,60.6036,15.626,295.49,64,67,2.27,SE,1720798741
310,quesnel,52.9999,-122.5029,286.43,71,0,0.0,CA,1720798742
311,paita,-5.0892,-81.1144,294.34,70,81,5.9,PE,1720798743
312,nagykanizsa,46.4535,16.991,305.99,26,0,6.19,HU,1720798744
313,cape canaveral,28.4058,-80.6048,306.59,64,40,2.57,US,1720798659
314,ploneour-lanvern,47.9,-4.2833,290.33,72,75,8.75,FR,1720798746
315,chibougamau,49.9168,-74.3659,298.94,36,0,5.66,CA,1720798747
316,choibalsan,48.0667,114.5,295.78,55,31,3.86,MN,1720798748
317,ta`u,-14.2336,-169.5144,299.39,83,93,7.12,AS,1720798749
318,deschutes river woods,43.9915,-121.3584,295.92,44,0,2.06,US,1720798751
319,slagelse,55.4028,11.3546,294.72,67,91,4.85,DK,1720798752
320,linxia chengguanzhen,35.6003,103.2064,289.35,93,100,1.36,CN,1720798753
321,aykhal,66.0,111.5,292.71,53,57,1.57,RU,1720798754
322,novyy urengoy,66.0833,76.6333,292.37,71,61,4.19,RU,1720798755
323,ryotsu-minato,38.0833,138.4333,292.01,84,9,0.7,JP,1720798756
324,horta,38.5333,-28.6333,298.95,83,40,10.8,PT,1720798757
325,salinas,36.6777,-121.6555,288.2,90,100,0.0,US,1720798569
326,beni mester,34.8704,-1.4232,308.39,20,0,3.6,DZ,1720798759
327,thinadhoo,0.5333,72.9333,302.28,74,75,5.33,MV,1720798760
328,neftcala,39.3742,49.2472,300.87,62,10,4.51,AZ,1720798761
329,burriana,39.889,-0.085,305.35,56,7,2.57,ES,1720798762
330,robertsport,6.7533,-11.3686,299.08,83,82,5.52,LR,1720798763
331,kibre mengist,5.8833,38.9833,291.32,75,100,1.41,ET,1720798765
332,cockburn town,21.4612,-71.1419,301.74,83,99,9.18,TC,1720798766
333,kill devil hills,36.0307,-75.676,303.7,76,100,9.77,US,1720798767
334,tarija,-21.5355,-64.7296,278.1,56,6,0.0,BO,1720798768
335,kayes,14.0,-11.0,302.0,64,100,3.03,ML,1720798769
336,hobyo,5.3505,48.5268,298.76,84,88,13.3,SO,1720798770
337,awjilah,29.1081,21.2869,312.75,15,0,4.4,LY,1720798771
338,micheweni,-4.9667,39.8333,298.37,76,82,4.88,TZ,1720798772
339,badiyah,22.45,58.8,307.23,46,75,8.33,OM,1720798773
340,mahibadhoo,3.7833,72.9667,302.27,70,100,4.88,MV,1720798774
341,westport,41.1415,-73.3579,300.6,74,100,3.09,US,1720798776
342,patterson,37.4716,-121.1297,301.12,18,1,1.96,US,1720798778
343,souillac,-20.5167,57.5167,296.36,73,75,6.17,MU,1720798779
344,ketchikan,55.3422,-131.6461,287.41,88,100,2.06,US,1720798781
345,nikolayevsk-on-amure,53.1406,140.73,283.81,98,100,1.02,RU,1720798782
346,puerto el triunfo,13.2833,-88.55,302.66,54,32,1.79,SV,1720798783
347,guerrero negro,27.9769,-114.0611,295.86,71,0,3.95,MX,1720798659
348,colonia,50.9333,6.95,289.51,85,75,5.66,DE,1720798785
349,barra de santo antonio,-9.4047,-35.5072,299.75,78,9,7.41,BR,1720798786
350,fortuna,40.5982,-124.1573,284.66,100,100,0.0,US,1720798787
351,wamba,8.9333,8.6,301.44,69,98,1.83,NG,1720798788
352,viqueque,-8.8673,126.3658,293.95,81,78,1.14,TL,1720798789
353,gamba,-2.65,10.0,296.07,76,49,5.01,GA,1720798791
354,gizo,-8.103,156.8419,300.26,80,29,1.18,SB,1720798792
355,ciudad lazaro cardenas,17.9583,-102.2,301.69,71,100,1.23,MX,1720798511
356,aspen,39.1911,-106.8175,294.19,35,0,1.54,US,1720798794
357,huarmey,-10.0681,-78.1522,293.06,70,26,4.79,PE,1720798795
358,lihue,21.9789,-159.3672,296.92,89,40,5.14,US,1720798796
359,zubri,49.466,18.0925,303.79,72,94,4.23,CZ,1720798797
360,morant bay,17.8815,-76.4093,305.94,73,91,4.77,JM,1720798798
361,bikenibeu village,1.3673,173.1241,301.39,77,100,4.04,KI,1720798799
362,caidian,30.5833,114.0333,300.45,92,63,0.86,CN,1720798800
363,saint-francois,46.4154,3.9054,289.84,83,100,6.69,FR,1720798801
364,alaghsas,17.0187,8.0168,312.09,24,0,6.17,NE,1720798802
365,ghat,24.9647,10.1728,312.09,10,0,5.29,LY,1720798803
366,toliara,-23.35,43.6667,294.96,63,0,3.22,MG,1720798805
367,portland,45.5234,-122.6762,291.86,74,75,4.12,US,1720798554
368,batticaloa,7.7102,81.6924,302.16,76,84,3.14,LK,1720798807
369,sao paulo de olivenca,-3.3783,-68.8725,296.54,97,94,0.52,BR,1720798808
370,opuwo,-18.0607,13.84,299.7,6,64,3.4,NA,1720798809
371,masterton,-40.9597,175.6575,280.43,97,99,1.81,NZ,1720798810
372,huaihua,27.5494,109.9592,300.16,79,100,2.6,CN,1720798780
373,bang rakam,16.7585,100.1174,298.72,89,100,1.83,TH,1720798812
374,great falls,47.5002,-111.3008,295.46,50,0,5.14,US,1720798660
375,chu,43.5983,73.7614,301.11,32,100,2.86,KZ,1720798815
376,homer,59.6425,-151.5483,287.09,69,0,2.06,US,1720798817
377,haiku-pauwela,20.9219,-156.3051,297.18,76,0,6.17,US,1720798818
378,upington,-28.4478,21.2561,293.36,24,20,1.54,ZA,1720798819
379,dunedin,-45.8742,170.5036,278.04,83,14,4.02,NZ,1720798820
380,alesund,62.4723,6.1549,292.66,72,20,5.66,NO,1720798821
381,al khafji,28.4391,48.4913,314.2,23,14,5.4,SA,1720798822
382,okcheon,36.3012,127.568,298.68,97,73,0.46,KR,1720798823
383,taltal,-25.4,-70.4833,288.15,59,0,2.46,CL,1720798824
384,mahdia,35.5047,11.0622,304.74,40,0,7.66,TN,1720798825
385,lata,40.1629,-8.3327,300.88,43,0,5.13,PT,1720798826
386,rundu,-17.9333,19.7667,296.0,7,46,1.71,NA,1720798827
387,hede,33.7681,120.2517,295.96,97,49,2.54,CN,1720798828
388,manay,7.215,126.5397,297.3,89,100,1.79,PH,1720798830
389,kasempa,-13.4584,25.8338,293.85,17,4,2.23,ZM,1720798831
390,lauro de freitas,-12.8944,-38.3272,302.16,61,40,7.2,BR,1720798832
391,codrington,-38.2667,141.9667,282.27,93,83,3.28,AU,1720798833
392,sao vicente,-23.9631,-46.3919,297.58,26,100,0.93,BR,1720798834
393,teguise,29.0605,-13.564,298.27,61,20,11.32,ES,1720798835
394,taoudenni,22.6783,-3.9836,321.61,5,27,6.71,ML,1720798836
395,bayanhongor,46.7167,100.1167,285.31,57,99,2.68,MN,1720798837
396,maintirano,-18.0667,44.0167,296.17,71,0,4.85,MG,1720798838
397,bude,50.8243,-4.5413,291.48,82,60,0.45,GB,1720798839
398,bankim,6.083,11.4905,298.08,88,89,0.81,CM,1720798840
399,yazihan,38.5947,38.18,309.3,20,40,2.06,TR,1720798841
400,turabah,21.2141,41.6331,311.61,10,100,1.9,SA,1720798842
401,tanout,14.9709,8.8879,309.5,26,41,5.35,NE,1720798845
402,el alto,-4.2714,-81.2147,294.96,58,92,5.99,PE,1720798846
403,la ronge,55.1001,-105.2842,295.29,60,40,5.14,CA,1720798847
404,altai,46.3722,96.2583,285.46,52,100,1.56,MN,1720798848
405,acarau,-2.8856,-40.12,303.94,57,73,7.9,BR,1720798849
406,cartagena,10.3997,-75.5144,305.94,70,20,2.06,CO,1720798850
407,antonio enes,-16.2325,39.9086,297.12,67,9,4.6,MZ,1720798851
408,mili,6.0815,171.735,301.46,79,100,6.14,MH,1720798852
409,port lavaca,28.615,-96.6261,302.2,78,0,2.06,US,1720798854
410,monteagudo,-19.8167,-63.9833,286.55,34,47,2.08,BO,1720798855
411,petukhovo,55.0692,67.9019,294.97,67,59,5.19,RU,1720798856
412,freetown,8.484,-13.2299,298.99,94,75,3.09,SL,1720798857
413,kurumkan,54.3,110.3,292.46,94,92,1.48,RU,1720798858
414,idfu,24.9803,32.8747,317.61,9,40,4.32,EG,1720798859
415,balkanabat,39.5108,54.3671,307.79,21,3,4.4,TM,1720798860
416,zhoushan,30.0108,122.2047,298.11,88,100,3.53,CN,1720798861
417,ma'rib,15.4591,45.3253,308.7,19,86,3.5,YE,1720798862
418,beykonak,36.3257,30.303,302.98,64,0,5.54,TR,1720798863
419,mata-utu,-13.2816,-176.1745,299.84,83,64,8.0,WF,1720798864
420,turpan,42.9333,89.1667,303.82,33,18,0.52,CN,1720798865
421,camabatela,-8.1881,15.375,301.19,14,81,0.86,AO,1720798866
422,ebon,4.582,168.6964,301.74,78,100,6.57,MH,1720798868
423,hirara,24.8,125.2833,303.07,89,20,3.6,JP,1720798869
424,zaokskiy,54.7306,37.4089,297.28,63,0,1.63,RU,1720798870
425,palangkaraya,-2.2,113.8333,295.46,91,8,0.97,ID,1720798871
426,quebec,46.8123,-71.2145,294.92,85,100,1.03,CA,1720798746
427,strezhevoy,60.7333,77.5889,291.7,63,37,1.76,RU,1720798873
428,goz beida,13.95,20.55,306.61,28,67,3.54,TD,1720798874
429,kirensk,57.7853,108.1119,292.84,98,97,1.98,RU,1720798875
430,launceston,-41.45,147.1667,282.12,93,75,4.12,AU,1720798876
431,sabzevar,36.2126,57.6819,305.75,29,40,9.77,IR,1720798877
432,zyryanovsk,49.7386,84.2719,291.41,75,0,0.45,KZ,1720798878
433,yilan,24.757,121.753,303.33,91,81,0.52,TW,1720798879
434,virginia,37.5481,-77.4467,297.21,96,100,4.63,US,1720798869
435,aykol,38.1751,77.2132,302.45,21,49,4.49,CN,1720798882
436,crane,31.3974,-102.3501,302.12,43,0,3.89,US,1720798883
437,sos'va,59.1766,61.8558,291.92,66,84,3.6,RU,1720798884
438,ulsteinvik,62.3432,5.8487,292.65,84,45,4.36,NO,1720798885
439,ahtari,62.554,24.0619,295.28,58,98,3.38,FI,1720798886
440,ceerigaabo,10.6162,47.368,298.65,40,79,6.42,SO,1720798887
441,vernon,50.2581,-119.2691,297.38,41,1,0.51,CA,1720798874
442,borujerd,33.8973,48.7516,305.68,18,36,5.5,IR,1720798889
443,lae,-6.7221,146.9847,296.29,89,100,0.55,PG,1720798890
444,santarem,-2.4431,-54.7083,302.22,79,40,6.69,BR,1720798891
445,rurrenabaque,-14.4413,-67.5278,285.98,94,100,6.17,BO,1720798892
446,byndoor,13.8667,74.6333,298.46,94,100,2.61,IN,1720798894
447,tafuna,-14.3358,-170.72,299.12,89,75,6.17,AS,1720798895
448,ust'-kulom,61.6864,53.6902,286.83,57,8,2.2,RU,1720798896
449,zhangye,38.9342,100.4517,296.97,43,88,2.34,CN,1720798897
450,port saint john's,-31.6229,29.5448,293.53,69,3,2.56,ZA,1720798898
451,gadzhiyevo,69.2551,33.3362,286.95,94,100,3.04,RU,1720798899
452,senirkent,38.1044,30.5486,304.18,30,49,2.64,TR,1720798900
453,los osos,35.3111,-120.8324,293.53,29,40,2.57,US,1720798901
454,pimentel,-6.8367,-79.9342,293.31,73,75,5.14,PE,1720798902
455,gandarbal,34.2333,74.7833,293.82,63,72,2.2,IN,1720798903
456,aitape,-3.1374,142.3475,298.09,92,100,1.56,PG,1720798904
457,trujillo,-8.116,-79.03,291.13,82,75,3.6,PE,1720798905
458,dzhalagash,45.0833,64.6667,300.72,32,0,4.28,KZ,1720798906
459,ad dilam,23.9915,47.1627,319.38,8,100,5.04,SA,1720798908
460,nguigmi,14.2495,13.1092,306.53,42,14,5.58,NE,1720798909
461,luanda,-8.8368,13.2343,297.15,73,0,4.63,AO,1720798613
462,sandnessjoen,66.0217,12.6316,288.44,82,75,2.57,NO,1720798911
463,santana,-0.0583,-51.1817,305.25,70,40,3.09,BR,1720798912
464,tarnogskiy gorodok,60.4997,43.5761,292.97,60,73,1.99,RU,1720798913
465,kerikeri,-35.2268,173.9474,279.77,89,100,0.89,NZ,1720798914
466,gisborne,-38.6533,178.0042,283.35,77,65,6.12,NZ,1720798915
467,winnemucca,40.973,-117.7357,297.18,17,0,1.54,US,1720798916
468,san juan nepomuceno,9.9516,-75.082,304.53,58,49,1.89,CO,1720798917
469,esmeraldas,-19.7625,-44.3139,300.78,26,0,3.19,BR,1720798918
470,pont rouge,48.8833,-72.0825,298.21,61,1,2.0,CA,1720798919
471,westerland,54.9079,8.3033,293.16,79,100,7.51,DE,1720798921
472,kinablangan,7.6947,126.5503,297.33,87,100,1.82,PH,1720798922
473,ludhiana,30.9,75.85,301.12,63,84,2.22,IN,1720798923
474,northam,51.0333,-4.2167,290.51,74,74,3.71,GB,1720798924
475,menongue,-14.6585,17.691,297.79,6,30,1.47,AO,1720798925
476,yendi,9.4427,-0.0099,303.03,61,83,2.96,GH,1720798926
477,holualoa,19.6228,-155.9522,298.08,50,0,2.06,US,1720798927
478,san luis,-33.295,-66.3356,282.11,32,0,3.38,AR,1720798928
479,hami,42.8,93.45,298.78,37,80,7.44,CN,1720798929
480,obihiro,42.9172,143.2044,289.62,90,0,1.31,JP,1720798930
481,las heras,-46.5419,-68.9359,275.66,75,4,5.21,AR,1720798931
482,zaragoza,41.6561,-0.8773,302.86,32,0,9.77,ES,1720798738
483,belyy yar,53.6039,91.3903,292.09,72,0,0.0,RU,1720798934
484,inyonga,-6.7167,32.0667,296.26,27,86,1.67,TZ,1720798935
485,fada,7.25,4.0667,298.1,93,92,2.69,NG,1720798936
486,lippstadt,51.6667,8.35,296.18,68,75,10.8,DE,1720798937
487,demerval lobao,-5.3583,-42.6764,303.82,29,69,3.39,BR,1720798938
488,shortandy,51.7006,70.9994,294.65,52,0,5.13,KZ,1720798939
489,viedma,-40.8135,-62.9967,283.1,39,0,6.66,AR,1720798829
490,phalodi,27.1333,72.3667,310.78,35,59,8.19,IN,1720798941
491,porangatu,-13.4408,-49.1486,308.55,20,0,2.28,BR,1720798942
492,almeirim,-1.5233,-52.5817,303.5,59,100,2.22,BR,1720798943
493,jinchang,38.4953,102.1739,295.87,47,87,1.61,CN,1720798945
494,yinzhu,35.8786,119.9753,295.85,89,25,2.49,CN,1720798946
495,lichuan,30.3,108.85,293.08,97,98,1.28,CN,1720798947
496,hotan,37.0997,79.9269,301.82,21,97,3.12,CN,1720798948
497,kruisfontein,-34.0033,24.7314,288.64,58,59,1.45,ZA,1720798949
498,khorixas,-20.3667,14.9667,296.85,15,1,7.43,NA,1720798950
499,berdigestyakh,62.0989,126.6992,287.18,98,76,2.09,RU,1720798951
500,arkalyk,50.2486,66.9114,295.66,58,100,4.06,KZ,1720798952
501,al hudaydah,14.7978,42.9545,306.59,52,83,3.27,YE,1720798953
502,brush,40.2589,-103.6238,302.04,38,0,2.57,US,1720798812
503,phan rang-thap cham,11.5667,108.9833,299.83,76,100,2.33,VN,1720798955
504,wuxi,31.5689,120.2886,297.9,96,100,3.44,CN,1720798956
505,prince rupert,54.3161,-130.3201,287.98,92,75,1.54,CA,1720798958
506,akhtyrskiy,44.8546,38.3031,308.77,18,88,6.7,RU,1720798959
507,dryden,49.7833,-92.7503,299.31,61,0,5.66,CA,1720798960
508,richfield,44.8833,-93.283,300.85,63,20,5.66,US,1720798878
509,labytnangi,66.6572,66.4183,287.42,63,100,3.31,RU,1720798962
510,kudahuvadhoo,2.6708,72.8944,302.04,75,100,3.55,MV,1720798963
511,guanare,9.0418,-69.7421,303.35,62,31,1.73,VE,1720798964
512,ambalavao,-21.8333,46.9333,285.03,83,0,1.95,MG,1720798965
513,kedrovyy,56.1667,91.8167,287.38,89,1,0.82,RU,1720798966
514,konarka,19.9,86.1167,303.07,77,93,5.66,IN,1720798968
515,rumuruti,0.267,36.5389,292.2,56,89,4.78,KE,1720798970
516,podporozh'ye,60.9112,34.1706,291.66,99,100,0.77,RU,1720798971
517,levuka,50.1834,-105.4011,296.0,60,75,4.12,CA,1720798972
518,carolina,18.3808,-65.9574,306.03,73,40,9.77,PR,1720798973
519,tash-kumyr,41.3461,72.2171,298.87,34,71,3.58,KG,1720798974
520,metro,-5.1131,105.3067,295.75,85,39,1.4,ID,1720798898
521,tual,-5.6667,132.75,298.6,77,87,7.65,ID,1720798976
522,beberibe,-4.1797,-38.1306,301.38,68,99,5.73,BR,1720798977
523,gonabad,34.3529,58.6837,305.39,18,2,5.07,IR,1720798978
524,sligo,54.2697,-8.4694,289.09,81,100,6.69,IE,1720798979
525,prado,-17.3411,-39.2208,299.98,54,10,3.17,BR,1720798980
526,tidjikja,18.5564,-11.4271,308.47,32,21,9.51,MR,1720798981
527,kudymkar,59.0173,54.656,288.36,61,52,3.68,RU,1720798982
528,mgandu,-5.95,34.1333,293.82,40,43,2.69,TZ,1720798984
529,kamiiso,41.8167,140.65,291.36,94,2,1.54,JP,1720798985
530,lebu,-37.6167,-73.65,283.41,52,0,1.98,CL,1720798986
531,patnanungan,14.7833,122.1833,300.36,86,99,3.12,PH,1720798987
532,dursunbey,39.586,28.6257,294.78,88,85,4.56,TR,1720798988
533,alo,6.5486,4.2686,299.25,84,82,5.02,NG,1720798989
534,sao joao da barra,-21.6403,-41.0511,300.2,69,0,3.9,BR,1720798990
535,torrington,41.8007,-73.1212,301.24,73,61,0.45,US,1720798991
536,pathalgaon,22.5667,83.4667,300.31,78,99,1.46,IN,1720798992
537,mirnyy,62.5353,113.9611,290.15,78,2,1.87,RU,1720798993
538,chilliwack,49.1747,-121.9443,293.77,69,0,1.03,CA,1720798994
539,amga,60.8953,131.9608,288.71,80,78,1.18,RU,1720798995
540,mount isa,-20.7333,139.5,289.02,55,0,7.72,AU,1720798998
541,todos santos,23.45,-110.2167,304.43,67,0,3.11,MX,1720798999
542,alamogordo,32.8995,-105.9603,302.35,32,0,2.57,US,1720799000
543,carlsbad,33.1581,-117.3506,296.1,89,100,2.06,US,1720798942
544,fort st. john,56.2499,-120.8529,287.09,72,75,3.09,CA,1720799002
545,soledad de graciano sanchez,22.2,-100.95,289.05,94,100,2.57,MX,1720799003
546,santo antonio do ica,-3.1022,-67.9397,298.6,91,100,1.42,BR,1720799004
547,kargasok,59.0556,80.8572,290.85,79,35,3.46,RU,1720799005
548,floresville,29.1336,-98.1561,303.11,54,73,3.13,US,1720799006
549,weno,7.4515,151.8468,301.12,83,75,3.6,FM,1720799007
550,kholmsk,47.0511,142.0569,287.0,97,100,0.73,RU,1720799008
551,naze,28.3667,129.4833,300.66,83,100,4.91,JP,1720799010
552,bafoulabe,13.8065,-10.8321,302.94,60,100,2.2,ML,1720799011
553,jeddah,21.5169,39.2192,310.07,34,0,7.72,SA,1720798837
554,urangan,-25.3,152.9,289.91,62,0,3.03,AU,1720799013
555,pulsano,40.3821,17.3564,305.83,59,0,1.34,IT,1720799014
556,saynshand,44.8824,110.1163,298.46,47,84,2.02,MN,1720799015
557,norrtalje,59.758,18.705,297.28,78,61,1.37,SE,1720799016
558,bowen,-20.0167,148.2333,289.77,89,0,2.35,AU,1720799017
